target_deathrate,incidencerate,medincome,popest2015,povertypercent,studypercap,medianagemale,medianagefemale,percentmarried,pctnohs18_24,pcths18_24,pctbachdeg18_24,pcths25_over,pctbachdeg25_over,pctemployed16_over,pctunemployed16_over,pctprivatecoverage,pctpubliccoverage,pctpubliccoveragealone,pctwhite,pctblack,pctasian,pctotherrace,birthrate
175.9,477.6,60388.0,12.291056969435171,13.7,2.6931371205057846,34.9,37.5,50.6,19.3,34.5,6.0,30.5,17.9,57.7,10.3,69.1,26.0,15.3,52.71237566,39.24883695,3.034343205,1.734180567,3.860213737
174.0,437.6,53027.0,11.918617214060053,17.2,2.036690646750698,33.3,36.1,51.7,13.5,36.7,6.2,30.0,14.3,56.6,9.7,69.3,29.7,15.0,61.53215423,29.31896727,2.828488175,2.914549028,5.666906226
192.8,434.9,35955.0,9.13194630454817,25.3,0.0,35.5,41.8,47.3,22.8,39.9,6.1,44.2,5.0,42.3,6.8,48.5,43.1,27.6,68.56930272,28.47576531,0.085034014,0.56335034,5.6020942410000005
213.2,493.1,51931.0,11.056603809192042,13.5,0.0,37.5,38.9,56.7,17.6,40.7,1.6,34.3,13.1,56.5,7.9,67.6,27.4,14.7,88.42885054,7.219146857999999,1.820253989,0.704982091,4.117165096
169.3,476.7,41818.0,9.520468633257794,18.2,0.0,38.4,40.8,53.8,16.2,50.0,2.6,40.2,7.3,51.7,12.7,55.5,37.0,23.4,73.88361657,21.26829986,0.411976753,0.603251674,3.74722134
171.6,411.6,35235.0,9.610524895640422,24.8,0.0,36.1,36.1,54.9,46.4,22.7,10.5,40.2,5.7,50.4,6.6,45.8,42.3,28.3,76.05070047,16.27084723,0.0,5.850567045,4.831625183
211.2,461.6,30835.0,9.68700923909068,26.4,0.0,36.1,41.1,41.6,31.6,35.7,0.5,41.2,7.3,39.9,17.0,43.3,42.4,27.7,43.3675339,54.50714547,0.122144864,0.84279956,4.429860541
215.0,409.5,30678.0,9.100302266767246,34.6,0.0,36.1,46.0,37.6,31.3,28.8,3.9,36.8,7.5,43.9,10.3,44.9,45.3,28.9,62.64290518,33.53508182,0.224164985,1.37861466,3.774792067
167.8,384.8,29818.0,9.175438319966918,30.4,8.278016027976314,39.1,40.7,42.0,30.0,35.8,1.5,39.3,5.1,48.3,9.0,52.2,39.8,24.8,62.57913008,34.55176639,1.8480702469999999,0.020420666,2.640934485
162.1,472.1,51749.0,10.2574839122691,14.5,0.0,37.8,40.7,52.5,18.9,40.7,1.8,37.3,12.2,54.1,9.5,65.1,31.8,18.6,72.58333913,25.70812165,0.741178927,0.11483053800000001,3.929500144
204.1,506.7,40339.0,9.8092867571373,21.3,0.0,39.1,37.9,45.3,19.8,27.4,0.8,37.9,11.4,46.5,15.6,58.4,36.9,20.6,65.46317765,30.55095506,0.645909241,0.10489124400000001,4.34410443
209.2,429.4,37113.0,9.24116051431607,23.9,0.0,34.2,33.2,48.5,25.9,26.4,10.8,30.5,7.7,44.0,14.6,46.9,37.5,24.5,72.43102951,24.75247525,0.8074593870000001,0.9804863979999999,6.906534326
169.7,451.7,35807.0,10.773357311489546,25.4,4.156571576384657,37.1,39.7,45.0,24.3,41.3,3.8,43.6,7.7,45.5,6.6,57.4,39.0,22.8,61.32690139,36.13373429,1.052499687,0.325773713,4.598218303
192.8,520.4,64533.0,10.282026722705035,11.8,0.0,35.9,37.3,56.4,22.6,23.2,10.0,28.6,13.7,59.1,7.2,73.5,24.5,14.1,75.03972915,19.8991225,2.318109583,0.72894355,5.414364641000001
170.3,425.5,41682.0,11.042409704607737,17.2,0.0,26.5,28.9,54.1,10.7,45.3,2.7,31.5,12.7,48.9,12.9,69.5,26.4,14.9,48.08232573,40.49389231,2.2118056090000002,4.172163844,9.713596622999999
196.7,383.2,39484.0,8.945593270806897,17.9,0.0,46.2,47.8,46.5,15.2,36.6,6.1,42.2,7.4,48.9,9.3,58.6,38.0,20.8,66.19170984,32.56476684,0.272020725,0.077720207,1.638311279
180.9,366.5,43193.0,9.783126195864945,21.9,0.0,31.3,31.1,47.6,15.9,53.4,1.7,36.9,10.8,46.6,15.6,60.5,31.3,21.8,64.73957077,23.37834579,1.326259947,5.58837714,5.82010582
180.9,485.0,38887.0,11.633956553321076,24.5,4.275013938110978,28.4,30.4,40.6,13.9,25.7,5.4,28.3,14.2,51.8,13.0,58.5,31.5,19.3,57.79175464,36.12801781,1.741119935,1.628048727,6.143722717999999
158.1,536.1,44653.0,10.354849755031296,18.6,0.0,35.5,36.6,47.5,9.3,23.2,8.9,28.6,18.0,55.0,8.2,66.3,28.9,15.4,94.64441642,2.2638336409999997,0.278128133,0.417192199,3.5094339619999997
219.5,467.6,37413.0,9.977713374888099,27.6,0.0,37.1,38.7,48.4,35.2,27.4,2.3,38.6,9.2,50.0,9.5,54.9,37.9,21.3,56.31081457,41.81262163,0.05560189,0.95449912,5.374121538
143.9,351.3,37603.0,9.544667452251007,23.3,0.0,46.8,47.6,47.8,3.3,51.6,2.1,35.8,7.9,54.5,8.8,54.3,42.1,23.5,61.53351895,34.87541943,0.207039337,1.34218605,2.708877285
214.9,460.3,29430.0,9.520248603186129,34.1,0.0,40.1,42.7,34.5,43.7,25.1,1.8,37.8,5.3,38.3,18.7,49.2,40.8,22.4,36.81737273,59.49448202,1.5806336769999998,0.825916696,6.381381381000001
227.2,534.0,45557.0,10.255622204932642,19.7,0.0,39.6,40.6,50.8,18.6,35.9,7.4,39.9,8.8,50.8,8.7,59.0,34.9,21.3,85.08784358,8.98271465,1.2220175690000001,3.3472655139999996,5.50827789
159.3,373.2,36055.0,9.078179468373843,25.9,0.0,41.4,42.1,44.1,29.4,41.2,6.8,37.5,7.0,45.9,14.3,56.5,36.4,17.3,58.77102643,31.53678911,0.125872525,5.675706602999999,12.64845606
173.9,456.9,37243.0,9.961331842220567,23.6,0.0,40.4,43.8,48.7,35.9,30.1,5.1,39.0,5.9,45.0,12.8,51.2,42.6,25.2,57.56679345,38.31056017,0.577546133,1.5542095130000002,6.365870002
200.8,450.6,35276.0,8.675051276031818,25.1,0.0,40.3,43.7,49.6,23.7,42.2,3.4,40.3,8.1,50.6,6.5,52.6,43.6,26.8,68.66576819,31.06469003,0.0,0.101078167,2.32
179.7,511.7,32711.0,10.024598378285186,32.6,0.0,35.3,40.5,39.8,34.2,41.8,1.3,39.8,7.6,43.8,13.5,46.6,42.1,26.3,49.25158820000001,47.47193456,0.274127578,1.1095640070000001,7.192480588
139.2,461.6,53542.0,10.207436597451782,14.8,0.0,39.9,43.9,51.1,25.7,31.8,9.7,35.4,12.2,49.8,10.5,66.2,31.9,17.7,73.3605796,24.15381757,0.832249675,0.546163849,4.581280788
163.1,437.0,36436.0,9.09963224999176,22.4,0.0,36.6,41.6,45.1,18.4,27.5,9.2,42.3,8.2,46.9,6.7,54.3,37.7,22.6,70.88537021,26.416146299999998,0.423728814,1.115075825,6.796116505
172.3,471.5,50295.0,9.800734744961298,15.0,8.204759354371307,44.0,42.3,53.8,10.0,45.9,4.2,34.8,13.9,53.8,6.9,66.2,33.8,17.0,73.86033520000001,23.17877095,0.44134078200000004,0.56424581,3.7027832999999997
204.0,453.0,40976.0,10.585725442588037,18.7,0.0,36.4,38.3,54.4,24.8,34.1,2.1,36.8,6.4,52.9,11.1,53.2,33.8,21.1,95.07880511,0.9162203999999999,0.43146113,2.169995685,3.893548721
190.0,504.8,41783.0,12.2089684486422,21.9,5.167609625949029,31.5,35.5,39.5,12.5,32.3,6.4,27.7,15.0,50.2,11.0,62.4,34.9,19.3,45.81820905,44.76770602,2.407569214,2.719624535,6.992367626
182.4,476.0,48058.0,11.566219756027946,19.4,0.0,33.5,37.2,44.4,22.2,33.9,3.2,32.0,13.7,56.0,11.8,60.6,33.6,20.9,53.90910419,41.73315797,1.0492474059999999,0.489064251,6.215613382999999
140.8,465.6,80631.0,10.490329326725142,7.9,0.0,38.5,40.6,61.2,12.0,27.0,6.9,21.3,22.2,61.5,5.0,80.6,20.4,8.7,88.93604651,5.898255814,3.9273255810000003,0.151162791,3.5936927030000003
150.6,455.9,46840.0,9.60723552940128,15.8,0.0,41.4,43.3,52.6,19.5,39.2,9.7,36.1,10.0,53.9,5.3,62.2,35.3,20.0,77.93436819,16.19689542,0.313180828,1.756535948,6.672760512000001
173.2,495.4,63964.0,11.933206933372524,10.7,2.0240163313568926,34.1,35.8,57.5,14.2,39.2,5.2,35.6,15.2,63.4,8.7,72.3,22.6,12.9,78.01085482,17.54613297,1.008141113,1.2428765259999999,4.002336389
222.3,487.9,40550.0,10.193205052099978,21.7,7.9534277876717105,33.1,35.5,44.7,8.7,23.3,5.0,30.1,13.2,52.7,11.3,60.9,33.9,17.6,47.53378129,45.70626892,1.063279923,4.862290482,2.8749468910000004
176.4,512.6,51047.0,10.319232970051848,12.3,5.579533588619722,44.2,45.5,62.8,16.9,43.3,4.7,30.8,15.9,52.3,8.3,68.0,34.5,15.8,95.3463349,1.4458641559999998,0.68930733,1.035642233,5.382482466
219.8,469.3,40526.0,9.857653016192328,18.9,0.0,36.2,40.3,50.2,21.4,44.9,2.8,39.3,7.7,54.5,8.9,54.2,37.7,21.4,86.42653428,7.821907679,0.48589838399999996,2.070349636,7.704581719
224.3,472.0,50395.0,9.794899612119229,13.7,0.0,38.5,39.7,56.2,12.8,41.9,3.9,39.2,9.7,52.4,10.4,65.2,28.0,15.5,87.31753874,11.2732989,0.381765102,0.179654166,3.4229267169999997
127.1,341.5,36128.0,9.341105441855735,23.9,0.0,39.9,41.6,41.2,21.9,41.6,2.5,43.6,6.2,40.8,7.4,54.2,41.5,25.7,62.88179465,33.57204487,0.146678171,1.078515962,3.860242322
186.9,438.7,42125.0,9.968994354738248,18.9,0.0,45.1,46.2,58.7,17.4,46.7,5.1,39.0,12.4,53.7,6.3,61.9,38.7,19.5,68.94149762,26.59198946,0.54595943,2.795688803,5.0571359110000005
250.0,527.2,29477.0,7.741967899820685,29.5,0.0,46.8,52.2,40.2,11.8,53.9,0.0,40.7,6.3,38.9,11.2,48.8,53.6,27.8,49.61306965,49.22613929,0.38693035299999995,0.0,8.61618799
169.0,466.6,38449.0,9.697815482133922,20.6,0.0,47.1,48.7,55.1,25.9,37.6,4.6,34.0,15.5,45.2,7.3,50.8,40.6,21.9,92.57346613,1.8873724330000001,0.7746219109999999,2.637403172,5.049875312
127.0,374.8,25807.0,8.881002624255569,36.3,0.0,35.0,44.0,40.7,36.4,34.4,3.3,35.3,7.1,43.9,10.4,41.8,47.8,30.8,34.76418319,61.88653452,2.0779220780000003,0.15037594,10.85271318
197.6,453.5,36012.0,12.215002654051304,26.0,6.284510796851059,31.6,35.6,35.2,20.0,38.0,7.3,31.1,12.7,48.6,12.0,56.6,38.9,23.4,39.07328196,54.83056868,1.706981435,1.15504419,6.251597303
162.1,437.7,48287.0,11.394783614947668,17.3,0.0,35.6,39.3,46.4,18.8,40.0,5.8,31.2,17.4,55.9,11.2,62.2,28.6,15.8,44.24805238,49.2894213,1.9654549430000001,2.212862913,5.788659325
151.3,358.0,39601.0,8.550434525196039,20.1,0.0,38.1,38.5,53.4,15.6,28.3,0.0,34.4,9.4,51.0,12.4,51.7,38.1,21.1,73.64998029,23.94560505,0.157666535,1.7737485219999998,6.255585344
214.9,475.8,34012.0,9.558388209214396,26.2,5.8694592666204,37.8,41.7,45.1,30.1,33.0,0.6,42.2,9.1,48.2,9.8,52.0,38.7,24.9,55.93411235,41.99633957,0.042235675,0.056314233,7.930489731000001
180.1,446.2,37672.0,9.065083359319043,26.4,0.0,44.6,45.5,46.9,30.4,23.0,3.4,40.3,9.0,54.5,9.4,51.1,43.1,25.7,64.15782871,33.49298666,0.547382826,0.570190444,2.387267905
196.2,511.1,35555.0,11.067450532442367,27.4,0.0,36.3,40.0,44.8,25.8,34.4,2.9,36.5,10.0,47.2,12.4,54.3,39.8,23.9,63.07203357,32.89652905,0.919011163,1.097490332,5.051532411
213.1,476.6,36870.0,10.14983968898722,20.9,0.0,40.0,42.2,54.9,25.0,28.2,5.0,38.3,8.4,49.9,10.6,59.1,39.3,21.8,84.03981265,12.19750195,0.441061671,1.8579234969999998,7.3042044520000005
228.8,512.8,27635.0,8.674538762140015,39.4,0.0,33.8,46.3,23.1,55.1,37.9,0.0,35.6,8.7,29.3,14.5,41.3,47.1,27.9,29.77164281,48.68779823,1.653033402,17.53578732,2.584269663
181.7,460.0,34017.0,10.33462040739287,33.9,0.0,32.6,36.6,37.6,17.8,28.8,4.7,31.4,9.3,46.5,14.4,49.3,45.7,31.3,42.57532852,51.66247733,1.349072513,2.373603996,6.812933025
178.0,453.5494221,46495.0,8.525359754082631,12.8,0.0,47.6,50.4,63.2,43.3,20.7,6.1,42.4,13.4,57.6,3.3,76.1,38.7,14.9,98.03272302,0.19477989899999998,0.077911959,0.116867939,7.09382151
151.9,453.5494221,49513.0,11.09419272986116,17.9,3.841637334875303,29.3,31.0,43.6,3.1,15.9,7.0,28.1,21.6,68.0,4.9,79.5,26.5,13.0,92.06909789,3.107869482,2.031477927,0.42840691,4.61118069
161.5,453.5494221,52272.0,10.139112881352395,8.9,7.548165407121503,42.0,45.2,55.4,8.6,28.9,5.3,37.6,15.3,66.2,3.2,81.5,30.6,11.0,97.36914655,0.448977984,0.433224371,0.744358237,5.656722201
187.8,453.5494221,53291.0,10.4792578649425,12.1,0.0,40.6,41.8,50.6,13.8,34.3,3.9,36.4,16.8,58.7,5.4,73.1,34.1,17.9,89.65381034,1.23860847,0.58403634,0.158000169,5.169121658
148.8,453.5494221,88500.0,11.500265666823438,4.8,6.459955835530114,36.1,37.6,62.3,13.1,26.7,14.5,21.2,32.0,73.2,3.8,87.5,17.0,7.4,93.04706681,1.187901583,2.522070731,0.607010395,5.4733790870000005
168.1,453.5494221,45179.0,10.264896274447372,15.7,0.0,48.0,48.6,61.1,18.0,44.2,3.6,35.4,14.2,52.6,7.4,61.7,49.5,25.9,85.19232792,0.361162734,0.49791367200000003,0.126231635,7.941812463
167.2,453.5494221,51274.0,9.401786836547139,11.5,0.0,42.5,44.3,56.4,22.7,29.7,4.9,36.0,11.8,65.6,2.6,68.5,39.5,21.4,93.8785585,0.8145466509999999,0.246832319,0.970873786,8.914100486
149.0,453.5494221,75122.0,10.902169002579189,6.2,0.0,38.7,41.4,57.2,19.1,37.8,5.6,34.6,15.6,64.7,5.5,80.1,27.0,12.2,95.46011814,1.162833897,0.756027789,0.447672475,5.001246158
161.0,453.5494221,55560.0,11.040117908391759,13.3,0.0,32.0,32.9,49.6,5.2,24.4,7.4,27.3,22.8,68.8,4.3,78.8,26.5,13.5,92.60500337,2.005617701,1.153106983,0.576553491,6.780928638
184.9,453.5494221,43674.0,9.082961442646353,17.8,0.0,41.5,43.7,57.1,20.8,37.4,6.1,38.1,11.1,53.2,7.4,57.6,45.2,25.8,86.76873857,0.251371115,0.42276051200000003,0.045703839,7.495429616
128.7,453.5494221,48593.0,8.555451903533328,10.4,0.0,50.5,52.6,63.3,11.8,25.8,11.5,25.1,22.3,62.0,4.0,73.9,38.6,14.6,86.98498267,0.904890258,0.924143242,1.251443974,2.465166131
153.8,453.5494221,48176.0,9.35444071594994,12.9,0.0,42.0,44.2,57.7,29.4,36.8,6.8,36.2,13.9,59.2,4.9,70.6,43.5,20.6,90.85281981,0.618982118,2.7338376889999996,3.71389271,8.062360802
176.7,453.5494221,50162.0,11.057676449092979,10.9,5.9385430521314895,42.7,44.5,56.3,12.8,29.2,5.7,31.4,15.6,57.9,5.7,70.1,41.1,20.1,96.52962822,0.639195534,0.5027915239999999,0.066615912,6.153360682000001
154.4,453.5494221,76269.0,12.935279297780733,7.3,5.0761518786488296,36.5,38.6,55.2,13.4,30.2,13.4,21.6,27.8,54.5,5.0,82.2,22.7,10.6,84.13195057,5.216718569,4.565240809,2.659527587,5.401029725
153.6,453.5494221,68777.0,9.921573020082512,7.6,0.0,36.9,39.0,59.6,13.3,38.6,7.0,33.5,18.1,71.4,3.5,81.8,24.7,12.0,97.25480532,0.537210448,0.47313947799999995,0.359783144,6.386701662
160.9,453.5494221,52298.0,10.520725138995724,9.6,4.405707272097383,42.4,45.9,59.8,11.5,25.3,9.1,29.9,17.8,63.8,4.5,77.9,35.2,14.1,97.72255598,0.576187875,0.243036592,0.174767886,6.190278355
158.9,453.5494221,48163.0,9.55044884660634,13.5,7.038599345478147,44.1,48.3,57.4,15.6,34.1,6.0,39.9,12.8,61.5,4.2,72.1,39.6,18.6,97.65987351,0.35839775100000004,0.414617006,0.40056219299999996,3.50678733
152.7,453.5494221,52444.0,9.944389543856554,11.6,0.0,41.7,44.4,59.1,21.7,31.1,5.9,35.7,13.8,64.5,4.3,74.8,33.2,14.3,98.26320587,0.40781077600000004,0.38861968,0.196708727,5.655206776
164.1,453.5494221,47203.0,10.329212699651652,12.5,4.194668241590421,43.1,46.4,52.7,15.9,36.6,5.3,36.7,11.5,61.5,4.9,70.3,39.0,19.6,95.12574036,1.1295595040000002,1.3075703140000001,1.074537981,5.846508564
161.6,453.5494221,60869.0,10.745830299457927,9.6,0.0,41.3,44.4,55.8,14.8,36.9,9.4,33.0,16.8,63.9,5.3,77.2,31.3,13.9,95.17001962,1.11262048,0.571403929,0.28031136100000004,6.13624545
159.9,453.5494221,48179.0,8.683385366280309,10.5,0.0,44.5,48.2,60.1,15.7,29.4,10.9,33.4,14.6,61.1,3.6,73.5,41.2,18.7,97.53397081,0.0,0.301962758,0.36906559299999997,8.227848101000001
156.8,453.5494221,64490.0,14.01694005637173,13.0,6.53817199329364,35.3,37.2,47.2,12.1,22.5,19.9,17.8,30.3,67.9,6.0,75.4,27.3,15.2,74.27382081,12.16571379,6.796429382,2.530105796,5.8813423810000005
141.8,453.5494221,59900.0,9.840228212896937,8.4,0.0,43.6,46.4,58.1,11.8,30.3,8.9,34.3,14.9,64.4,4.9,76.7,34.2,15.0,97.24643844,0.302998086,0.223261748,0.154156921,3.366021733
156.0,453.5494221,47944.0,9.935761113086423,12.2,0.0,47.7,48.4,62.6,19.9,42.5,6.1,31.8,16.7,56.6,5.0,67.9,44.9,21.7,94.527073,0.554097404,0.5443763970000001,0.422863809,3.229308005
177.3,453.5494221,65342.0,10.556593683558889,7.8,0.0,37.8,40.4,53.6,13.1,42.5,3.5,37.8,12.8,54.5,7.3,75.0,31.1,16.4,95.76457071,0.582306246,0.74420305,0.415186965,5.876216968
177.7,453.5494221,48525.0,10.724060021351312,14.7,0.0,44.6,47.1,58.5,14.7,27.1,5.5,31.8,15.1,54.2,7.1,69.6,40.6,18.9,93.05904661,0.48948273600000003,0.39026326200000006,0.273404771,6.184256155
130.4,453.5494221,53700.0,9.21830854162536,9.8,0.0,42.7,44.3,59.4,10.7,28.0,7.9,34.8,14.2,66.0,3.2,80.4,32.2,12.8,95.34815395,0.195867202,2.477720106,1.282930173,7.996051333
162.2,453.5494221,48908.0,9.670167394770358,13.8,0.0,42.9,44.5,54.9,14.6,40.1,4.5,39.7,8.0,56.3,9.8,64.6,44.5,24.9,96.78810223,0.431169156,0.331187902,0.137474224,4.499229584
147.5,453.5494221,57405.0,10.658270608129456,11.5,7.316811036984471,37.7,42.2,57.7,18.7,24.0,8.4,27.9,15.1,64.9,4.8,70.7,36.1,19.3,90.42738667,2.9167844689999995,0.652624635,4.026481953,5.7302346779999995
168.3,453.5494221,50372.0,8.39502555744203,9.9,0.0,46.7,49.6,54.7,16.4,33.9,8.1,35.0,16.8,60.3,2.8,73.8,36.5,16.2,98.10267857,0.602678571,0.20089285699999998,0.089285714,6.869220607999999
173.3,453.5494221,44113.0,9.460476328353995,15.3,0.0,46.9,47.9,55.0,18.8,34.7,6.7,36.5,13.5,54.4,7.8,62.3,47.5,26.8,93.71840049,0.880956029,0.643480925,0.015320974,3.367670365
145.6,453.5494221,48245.0,8.833025307284364,10.4,0.0,47.8,51.6,61.2,23.3,33.7,4.5,38.3,13.6,60.8,3.7,78.6,38.4,14.0,96.95286914,0.626512886,0.8116189659999999,0.12815036300000002,6.786941581000001
164.5,453.5494221,52381.0,9.271623600393081,10.5,0.0,50.0,50.5,62.3,13.3,41.9,4.8,36.2,15.5,54.0,4.8,71.9,42.5,19.8,97.03255814,0.111627907,0.0,0.446511628,7.011070111
172.7,453.5494221,44727.0,8.274866820685254,10.7,0.0,51.3,48.7,52.3,12.9,62.5,5.8,44.8,12.4,59.9,4.8,69.4,40.1,19.4,94.27703216,0.5824259310000001,0.911623196,0.0,5.924855491000001
166.9,453.5494221,61665.0,10.227887207923072,8.9,3.6149467909388515,41.2,41.3,58.4,12.8,38.9,8.7,35.5,15.4,66.9,5.3,78.7,29.6,14.3,95.36579204,0.5919081820000001,0.483632295,1.945356769,7.140456989
146.8,453.5494221,48449.0,8.660773919893762,10.2,0.0,45.1,48.4,59.1,17.9,31.6,11.3,40.5,15.8,63.9,2.8,78.6,33.7,12.2,97.2107438,0.378787879,0.15495867800000002,1.136363636,5.539070228
163.0,453.5494221,53552.0,10.153234085644872,11.5,0.0,33.8,36.5,51.3,7.3,23.5,7.9,35.1,18.6,69.0,5.3,76.7,29.5,15.3,89.67664111,2.926183898,3.330868905,2.840577454,5.799293999
175.4,453.5494221,60114.0,10.48941137230805,7.9,7.369808470841479,38.7,42.0,56.0,15.1,27.8,9.3,38.0,12.9,66.7,4.5,77.3,32.1,14.0,95.90245797,0.374521445,0.621428175,1.4620207509999998,7.114267269
215.7,453.5494221,39926.0,8.604837701268284,19.6,0.0,35.6,37.3,46.3,27.5,41.0,4.7,37.1,9.8,56.2,9.2,47.9,48.3,30.4,48.76273654,0.564046579,0.43668122299999995,0.709606987,8.348623853
148.2,453.5494221,54433.0,9.151014905891367,9.6,0.0,43.2,44.3,59.4,20.4,35.1,4.6,37.4,14.5,62.8,4.7,76.8,32.1,13.3,97.56690998,0.264466307,0.19041574100000003,0.32793822100000003,6.110201855
162.5,453.5494221,52042.0,9.90463689179265,12.2,3.9307478056067207,44.4,47.6,54.9,19.6,29.7,6.3,38.6,15.1,62.5,3.5,72.5,38.8,17.2,97.57739558,0.348894349,0.540540541,0.265356265,7.7001013170000006
151.2,453.5494221,54354.0,10.04771775820736,10.0,0.0,41.8,42.2,60.4,20.2,37.2,4.5,38.3,13.6,63.6,4.7,75.7,32.6,13.4,97.32802975,0.43668122299999995,0.419386917,0.237796705,6.093113066
190.0,453.5494221,48434.0,10.157703323404748,12.0,0.0,38.9,41.7,51.9,18.4,33.4,9.6,38.3,10.0,58.4,7.7,69.7,38.4,19.2,91.26661242,0.5734433720000001,0.44170638100000004,0.255724747,6.653151492999999
169.5,453.5494221,50685.0,10.397451819226706,11.8,0.0,40.0,42.5,57.5,16.2,35.1,4.4,38.6,11.6,63.6,5.8,71.3,37.6,18.8,97.19980584,0.543049572,0.5036102179999999,0.260906498,5.734925549
155.6,453.5494221,47537.0,10.574312434091581,12.1,0.0,37.7,40.8,53.1,27.4,23.4,3.7,32.6,13.8,62.5,6.5,73.4,35.0,16.0,92.21709537,3.0234277410000003,2.0241160430000003,0.879496265,6.166646274
156.4,453.5494221,52219.0,9.037652264150466,9.6,0.0,46.7,48.5,61.4,18.9,32.6,9.6,36.5,13.0,61.1,4.5,76.2,36.3,13.5,96.72880759999998,0.351741119,0.433814046,0.621409309,6.466069142
133.3,453.5494221,61279.0,10.414753079530504,10.2,0.0,35.6,35.7,50.8,3.8,14.8,8.0,27.0,22.3,70.4,4.0,80.7,28.0,13.1,93.60756816,2.436075682,1.4779665119999998,0.95810917,5.3299182830000005
138.1,453.5494221,50684.0,9.988334087946246,13.0,0.0,35.6,37.6,54.1,41.1,29.3,4.7,34.3,10.1,63.0,6.9,67.3,33.3,18.1,80.98399963,3.983953521,5.759210587,7.202471527,7.86717183
169.9,453.5494221,51597.0,8.806723554725636,13.4,0.0,44.4,47.1,56.2,14.4,31.8,7.0,38.5,12.4,57.9,5.1,70.3,40.5,18.8,93.21578004,0.508069337,0.403466826,0.9414225940000001,6.2893081760000005
142.2,453.5494221,69430.0,11.927924975861314,9.8,5.02964899458523,35.8,37.7,55.2,14.0,27.3,16.6,20.9,23.8,69.3,4.1,80.4,26.4,12.5,85.5885596,5.106362952,5.864081325,0.79671364,5.82767149
156.9,453.5494221,51510.0,10.963307036485082,11.2,5.8508347652815775,45.4,48.0,60.2,16.4,31.1,9.5,30.5,17.2,59.3,4.4,74.7,38.3,16.7,95.8964372,1.225852446,0.605101633,0.652049173,7.511606314
174.2,453.5494221,50905.0,9.562404703357231,9.3,0.0,36.6,40.3,49.7,13.4,27.5,6.3,36.0,11.8,68.5,3.0,75.5,33.9,17.6,93.75620128,1.6583982990000001,0.8362863220000001,0.290574061,5.893845653
161.7,453.5494221,42157.0,10.277461993552922,17.5,0.0,42.3,45.3,51.0,14.8,40.7,3.4,42.6,9.1,53.0,7.4,68.4,40.4,19.5,91.61133548,2.132247245,0.537339996,0.705044835,4.865649964
173.0,453.5494221,47164.0,9.134754385019587,12.2,0.0,39.9,44.5,59.2,22.5,31.1,2.9,36.0,14.0,62.8,4.2,69.1,37.8,19.4,93.60701304,1.250801796,0.40624331799999996,1.26149241,5.622270742
184.4,453.5494221,50175.0,10.358821607797427,12.7,0.0,36.9,41.5,52.8,14.9,26.5,5.1,31.1,16.3,63.9,4.6,72.5,34.5,17.9,92.85193521,1.157003836,0.8336767359999999,1.534218785,7.867590454
154.5,453.5494221,51343.0,9.30946146284399,10.4,0.0,44.4,48.6,63.0,20.2,32.3,6.9,34.1,16.1,60.7,4.1,76.8,37.6,15.5,97.52466204,0.548045305,0.35622944799999995,0.447570332,8.178625188
166.5,453.5494221,55070.0,13.195862878762952,16.5,6.284476791545381,33.5,35.7,44.0,12.7,25.0,15.4,21.9,24.4,63.9,7.1,68.8,33.6,20.5,69.12483812,11.1467148,13.25095609,1.869888948,6.13624584
157.6,453.5494221,48188.0,8.30795254527102,9.2,0.0,41.5,42.9,57.5,12.9,34.9,8.6,40.9,11.8,65.8,3.5,72.9,36.0,18.6,94.97660675,0.664860872,0.270869244,0.9111056390000001,10.14120668
180.7,453.5494221,49934.0,9.646787217693076,12.4,0.0,41.7,45.0,54.0,17.3,35.1,10.0,37.9,13.0,61.8,4.0,71.6,36.5,17.1,89.44221841,0.712332252,3.2818164469999997,0.400686892,5.74439157
176.5,453.5494221,54386.0,9.608646582885868,11.3,0.0,43.5,45.5,57.1,16.1,40.8,9.1,37.5,12.2,62.1,5.0,76.2,35.0,15.1,94.04785446,0.75802518,0.58005405,2.768439786,5.738255034
168.4,453.5494221,60317.0,11.088292827848269,13.0,0.0,35.0,37.4,49.2,8.8,18.6,3.7,31.8,17.6,54.5,5.6,78.4,25.9,12.2,89.99321888,3.83595845,2.277841137,1.915667478,4.613270514
147.0,453.5494221,55352.0,9.169622538697624,9.6,0.0,40.3,42.4,61.0,14.4,36.7,6.7,38.5,15.0,63.5,3.7,73.8,34.2,16.9,96.60148489,0.533305448,0.9306702920000001,0.355536965,11.04133961
158.2,453.5494221,53838.0,9.665928089487558,9.2,0.0,41.1,41.3,59.7,18.9,40.7,3.6,37.3,14.2,69.1,2.7,80.4,29.6,12.5,93.61511367,0.6852385529999999,2.670509126,0.236951649,6.330669945
184.8,453.5494221,49714.0,12.208230316083974,17.0,6.528728087778227,39.4,42.7,47.7,9.0,21.7,9.9,29.5,18.2,54.5,6.9,74.0,35.3,16.9,92.66954605,1.546587135,1.030393105,0.213958685,4.9011043160000005
153.9,453.5494221,91688.0,11.861192158438422,5.5,6.099706232282879,35.2,35.9,60.3,15.6,27.9,14.9,23.4,28.1,73.2,4.6,85.5,16.8,8.0,85.67236131,2.9412621430000003,5.920391489,1.580227495,6.064705544
